STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,SOURCE,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySkyConditions,HourlySeaLevelPressure,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,Sunrise,Sunset,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,MonthlyAverageRH,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT32Temp,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithLT32Temp,MonthlyDepartureFromNormalAverageTemperature,MonthlyDepartureFromNormalCoolingDegreeDays,MonthlyDepartureFromNormalHeatingDegreeDays,MonthlyDepartureFromNormalMaximumTemperature,MonthlyDepartureFromNormalMinimumTemperature,MonthlyDepartureFromNormalPrecipitation,MonthlyDewpointTemperature,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureValueDate,MonthlyMaxSeaLevelPressureValueTime,MonthlyMaximumTemperature,MonthlyMeanTemperature,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureValueDate,MonthlyMinSeaLevelPressureValueTime,MonthlyMinimumTemperature,MonthlySeaLevelPressure,MonthlyStationPressure,MonthlyTotalLiquidPrecipitation,MonthlyTotalSnowfall,MonthlyWetBulb,AWND,CDSD,CLDD,DSNW,HDSD,HTDD,DYTS,DYHF,NormalsCoolingDegreeDay,NormalsHeatingDegreeDay,ShortDurationEndDate005,ShortDurationEndDate010,ShortDurationEndDate015,ShortDurationEndDate020,ShortDurationEndDate030,ShortDurationEndDate045,ShortDurationEndDate060,ShortDurationEndDate080,ShortDurationEndDate100,ShortDurationEndDate120,ShortDurationEndDate150,ShortDurationEndDate180,ShortDurationPrecipitationValue005,ShortDurationPrecipitationValue010,ShortDurationPrecipitationValue015,ShortDurationPrecipitationValue020,ShortDurationPrecipitationValue030,ShortDurationPrecipitationValue045,ShortDurationPrecipitationValue060,ShortDurationPrecipitationValue080,ShortDurationPrecipitationValue100,ShortDurationPrecipitationValue120,ShortDurationPrecipitationValue150,ShortDurationPrecipitationValue180,REM,BackupDirection,BackupDistance,BackupDistanceUnit,BackupElements,BackupElevation,BackupEquipment,BackupLatitude,BackupLongitude,BackupName,WindEquipmentChangeDate
72412003872,2010-01-01T04:10:00,37.78359,-81.12283,760.2,"BECKLEY RALEIGH CO AIRPORT, WV US",FM-16,7,29.99,30,32,,BR:1 ||,,,93,OVC:08 3,,27.37,5,31,280,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET07901/01/10 04:10:02 SPECI KBKW 010910Z 28006KT 5SM BR OVC003 00/M01 A2999 RMK AO2,NE,4,mi,"TEMP, PRECIP, SNOW",2330,"MMTS, SRG, SNOWBOARD",37.76475,-81.19405,"BECKLEY VA HOSPITAL, WV",2007-03-09
72412003872,2010-01-01T04:51:00,37.78359,-81.12283,760.2,"BECKLEY RALEIGH CO AIRPORT, WV US",FM-15,7,29.98,30,32,T,,,,92,BKN:07 3 BKN:07 8 OVC:08 27,30.04,27.35,10,31,290,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET13501/01/10 04:51:02 METAR KBKW 010951Z 29006KT 10SM BKN003 BKN008 OVC027 00/M01 A2998 RMK AO2 SNB22E32 CIG 002V007 SLP172 P0000 T00001011,NE,4,mi,"TEMP, PRECIP, SNOW",2330,"MMTS, SRG, SNOWBOARD",37.76475,-81.19405,"BECKLEY VA HOSPITAL, WV",2007-03-09
72412003872,2010-01-01T04:56:00,37.78359,-81.12283,760.2,"BECKLEY RALEIGH CO AIRPORT, WV US",FM-16,7,29.98,30,32,,,,,93,SCT:04 5 BKN:07 12 OVC:08 27,,27.35,10,31,300,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10501/01/10 04:56:02 SPECI KBKW 010956Z 30009KT 10SM SCT005 BKN012 OVC027 00/M01 A2998 RMK AO2 CIG 008 RWY19,NE,4,mi,"TEMP, PRECIP, SNOW",2330,"MMTS, SRG, SNOWBOARD",37.76475,-81.19405,"BECKLEY VA HOSPITAL, WV",2007-03-09
72412003872,2010-01-01T05:22:00,37.78359,-81.12283,760.2,"BECKLEY RALEIGH CO AIRPORT, WV US",FM-16,7,29.98,28,32,,,,,87,BKN:07 9 BKN:07 15 OVC:08 28,,27.35,10,30,300,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10301/01/10 05:22:02 SPECI KBKW 011022Z 30007KT 10SM BKN009 BKN015 OVC028 00/M02 A2998 RMK AO2 CIG 007V013,NE,4,mi,"TEMP, PRECIP, SNOW",2330,"MMTS, SRG, SNOWBOARD",37.76475,-81.19405,"BECKLEY VA HOSPITAL, WV",2007-03-09
72412003872,2010-01-01T05:32:00,37.78359,-81.12283,760.2,"BECKLEY RALEIGH CO AIRPORT, WV US",FM-16,7,29.98,28,32,,BR:1 ||,,,87,SCT:04 9 BKN:07 15 OVC:08 28,,27.35,6,30,280,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09301/01/10 05:32:02 SPECI KBKW 011032Z 28008KT 6SM BR SCT009 BKN015 OVC028 00/M02 A2998 RMK AO2,NE,4,mi,"TEMP, PRECIP, SNOW",2330,"MMTS, SRG, SNOWBOARD",37.76475,-81.19405,"BECKLEY VA HOSPITAL, WV",2007-03-09
72412003872,2010-01-01T05:39:00,37.78359,-81.12283,760.2,"BECKLEY RALEIGH CO AIRPORT, WV US",FM-16,7,29.98,28,32,T,-SN:03 BR:1 |SN |,,,87,FEW:02 5 BKN:07 10 OVC:08 28,,27.35,2.5,30,280,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12501/01/10 05:39:02 SPECI KBKW 011039Z 28008KT 2 1/2SM -SN BR FEW005 BKN010 OVC028 00/M02 A2998 RMK AO2 SNB33 CIG 007V012 P0000,NE,4,mi,"TEMP, PRECIP, SNOW",2330,"MMTS, SRG, SNOWBOARD",37.76475,-81.19405,"BECKLEY VA HOSPITAL, WV",2007-03-09
72412003872,2010-01-01T05:49:00,37.78359,-81.12283,760.2,"BECKLEY RALEIGH CO AIRPORT, WV US",FM-16,7,29.98,28,32,T,-SN:03 BR:1 |SN |,,,87,BKN:07 5 BKN:07 10 OVC:08 28,,27.35,3,30,290,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET13301/01/10 05:49:02 SPECI KBKW 011049Z 29007KT 3SM -SN BR BKN005 BKN010 OVC028 00/M02 A2998 RMK AO2 VIS 1 RWY19 SNB33 CIG 003V008 P0000,NE,4,mi,"TEMP, PRECIP, SNOW",2330,"MMTS, SRG, SNOWBOARD",37.76475,-81.19405,"BECKLEY VA HOSPITAL, WV",2007-03-09
72412003872,2010-01-01T05:51:00,37.78359,-81.12283,760.2,"BECKLEY RALEIGH CO AIRPORT, WV US",FM-15,7,29.98,29,32,T,-SN:03 BR:1 |SN |,,,88,BKN:07 5 BKN:07 10 OVC:08 28,30.04,27.35,4,31,290,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET15401/01/10 05:51:02 METAR KBKW 011051Z 29006KT 4SM -SN BR BKN005 BKN010 OVC028 00/M02 A2998 RMK AO2 VIS 1 1/4 RWY19 SNB33 CIG 003V008 SLP174 P0000 T00001017,NE,4,mi,"TEMP, PRECIP, SNOW",2330,"MMTS, SRG, SNOWBOARD",37.76475,-81.19405,"BECKLEY VA HOSPITAL, WV",2007-03-09
72412003872,2010-01-01T06:41:00,37.78359,-81.12283,760.2,"BECKLEY RALEIGH CO AIRPORT, WV US",FM-16,7,29.99,28,30,T,,,,93,FEW:02 9 OVC:08 25,,27.37,10,29,290,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11101/01/10 06:41:02 SPECI KBKW 011141Z 29007KT 10SM FEW009 OVC025 M01/M02 A2999 RMK AO2 UPB09E10SNE09B10E24 P0000,NE,4,mi,"TEMP, PRECIP, SNOW",2330,"MMTS, SRG, SNOWBOARD",37.76475,-81.19405,"BECKLEY VA HOSPITAL, WV",2007-03-09
72412003872,2010-01-01T06:51:00,37.78359,-81.12283,760.2,"BECKLEY RALEIGH CO AIRPORT, WV US",FM-15,7,29.99,27,31,T,,-0.01,3,85,FEW:02 9 OVC:08 25,30.05,27.37,10,29,300,20,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET16101/01/10 06:51:02 METAR KBKW 011151Z 30012G17KT 10SM FEW009 OVC025 M01/M03 A2999 RMK AO2 UPB09E10SNE09B10E24 SLP177 P0000 60000 70006 T10061028 10011 21006 53002,NE,4,mi,"TEMP, PRECIP, SNOW",2330,"MMTS, SRG, SNOWBOARD",37.76475,-81.19405,"BECKLEY VA HOSPITAL, WV",2007-03-09
72412003872,2010-01-01T07:00:00,37.78359,-81.12283,760.2,"BECKLEY RALEIGH CO AIRPORT, WV US",FM-12,4,,27,31,,,-0.01,3,85,,30.05,27.37,9.94,29,300,19,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN110AAXX  01124 72412 15366 83012 11006 21028 39269 40177 53002 69901 91151 333 10044 21006 70015 91017 555 90112;,NE,4,mi,"TEMP, PRECIP, SNOW",2330,"MMTS, SRG, SNOWBOARD",37.76475,-81.19405,"BECKLEY VA HOSPITAL, WV",2007-03-09
72412003872,2010-01-01T07:51:00,37.78359,-81.12283,760.2,"BECKLEY RALEIGH CO AIRPORT, WV US",FM-15,7,29.99,26,30,0,,,,85,BKN:07 22 OVC:08 27,30.06,27.37,10,28,280,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10201/01/10 07:51:02 METAR KBKW 011251Z 28008KT 10SM BKN022 OVC027 M01/M03 A2999 RMK AO2 SLP180 T10111033,NE,4,mi,"TEMP, PRECIP, SNOW",2330,"MMTS, SRG, SNOWBOARD",37.76475,-81.19405,"BECKLEY VA HOSPITAL, WV",2007-03-09
72412003872,2010-01-01T08:37:00,37.78359,-81.12283,760.2,"BECKLEY RALEIGH CO AIRPORT, WV US",FM-16,7,29.99,27,30,,,,,86,BKN:07 14 OVC:08 30,,27.37,8,29,280,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET08401/01/10 08:37:02 SPECI KBKW 011337Z 28009KT 8SM BKN014 OVC030 M01/M03 A2999 RMK AO2,NE,4,mi,"TEMP, PRECIP, SNOW",2330,"MMTS, SRG, SNOWBOARD",37.76475,-81.19405,"BECKLEY VA HOSPITAL, WV",2007-03-09
72412003872,2010-01-01T08:48:00,37.78359,-81.12283,760.2,"BECKLEY RALEIGH CO AIRPORT, WV US",FM-16,7,29.99,27,30,,,,,86,SCT:04 14 SCT:04 21 OVC:08 30,,27.37,10,29,300,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10601/01/10 08:48:02 SPECI KBKW 011348Z 30008KT 10SM SCT014 SCT021 OVC030 M01/M03 A2999 RMK AO2 CIG 013 RWY19,NE,4,mi,"TEMP, PRECIP, SNOW",2330,"MMTS, SRG, SNOWBOARD",37.76475,-81.19405,"BECKLEY VA HOSPITAL, WV",2007-03-09
72412003872,2010-01-01T08:51:00,37.78359,-81.12283,760.2,"BECKLEY RALEIGH CO AIRPORT, WV US",FM-15,7,29.99,26,30,0,,,,85,FEW:02 12 SCT:04 18 OVC:08 30,30.06,27.37,10,28,290,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10901/01/10 08:51:02 METAR KBKW 011351Z 29008KT 10SM FEW012 SCT018 OVC030 M01/M03 A2999 RMK AO2 SLP180 T10111033,NE,4,mi,"TEMP, PRECIP, SNOW",2330,"MMTS, SRG, SNOWBOARD",37.76475,-81.19405,"BECKLEY VA HOSPITAL, WV",2007-03-09
72412003872,2010-01-01T09:51:00,37.78359,-81.12283,760.2,"BECKLEY RALEIGH CO AIRPORT, WV US",FM-15,7,30,24,30,0,,-0.01,3,79,SCT:04 25 OVC:08 30,30.07,27.37,10,28,300,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10801/01/10 09:51:02 METAR KBKW 011451Z 30010KT 10SM SCT025 OVC030 M01/M04 A3000 RMK AO2 SLP183 T10111044 53005,NE,4,mi,"TEMP, PRECIP, SNOW",2330,"MMTS, SRG, SNOWBOARD",37.76475,-81.19405,"BECKLEY VA HOSPITAL, WV",2007-03-09
72412003872,2010-01-01T09:58:00,37.78359,-81.12283,760.2,"BECKLEY RALEIGH CO AIRPORT, WV US",FM-16,7,30.01,25,30,,,,,80,BKN:07 22 OVC:08 30,,27.38,10,28,300,20,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET08801/01/10 09:58:02 SPECI KBKW 011458Z 30011G17KT 10SM BKN022 OVC030 M01/M04 A3001 RMK AO2,NE,4,mi,"TEMP, PRECIP, SNOW",2330,"MMTS, SRG, SNOWBOARD",37.76475,-81.19405,"BECKLEY VA HOSPITAL, WV",2007-03-09
72412003872,2010-01-01T10:51:00,37.78359,-81.12283,760.2,"BECKLEY RALEIGH CO AIRPORT, WV US",FM-15,7,30.01,24,29,T,,,,82,OVC:08 18,30.08,27.38,9,27,290,21,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09701/01/10 10:51:02 METAR KBKW 011551Z 29013G18KT 9SM OVC018 M02/M04 A3001 RMK AO2 SLP187 T10171044,NE,4,mi,"TEMP, PRECIP, SNOW",2330,"MMTS, SRG, SNOWBOARD",37.76475,-81.19405,"BECKLEY VA HOSPITAL, WV",2007-03-09
72412003872,2010-01-01T11:51:00,37.78359,-81.12283,760.2,"BECKLEY RALEIGH CO AIRPORT, WV US",FM-15,7,29.99,22,28,T,,,,78,OVC:08 21,30.07,27.37,10,26,280,22,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12301/01/10 11:51:02 METAR KBKW 011651Z 28013G19KT 10SM OVC021 M02/M06 A2999 RMK AO2 UPB1557E07SNB07E08 SLP184 P0000 T10221056,NE,4,mi,"TEMP, PRECIP, SNOW",2330,"MMTS, SRG, SNOWBOARD",37.76475,-81.19405,"BECKLEY VA HOSPITAL, WV",2007-03-09
72412003872,2010-01-01T12:51:00,37.78359,-81.12283,760.2,"BECKLEY RALEIGH CO AIRPORT, WV US",FM-15,7,29.98,21,27,0,,0.02,8,78,BKN:07 19 OVC:08 25,30.06,27.35,10,25,310,23,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12901/01/10 12:51:02 METAR KBKW 011751Z 31013G20KT 10SM BKN019 OVC025 M03/M06 A2998 RMK AO2 SLP179 60000 T10281061 11006 21028 58008,NE,4,mi,"TEMP, PRECIP, SNOW",2330,"MMTS, SRG, SNOWBOARD",37.76475,-81.19405,"BECKLEY VA HOSPITAL, WV",2007-03-09
72412003872,2010-01-01T13:00:00,37.78359,-81.12283,760.2,"BECKLEY RALEIGH CO AIRPORT, WV US",FM-12,4,,21,27,,,0.02,8,78,,30.06,27.36,9.94,25,310,23,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN104AAXX  01184 72412 15466 83113 11028 21061 39266 40179 58008 69901 91751 333 10011 21028 91020 555 90118;,NE,4,mi,"TEMP, PRECIP, SNOW",2330,"MMTS, SRG, SNOWBOARD",37.76475,-81.19405,"BECKLEY VA HOSPITAL, WV",2007-03-09
72412003872,2010-01-01T13:51:00,37.78359,-81.12283,760.2,"BECKLEY RALEIGH CO AIRPORT, WV US",AUTO ,4,29.98,19,27,,,,,74,,30.06,,10,,280,24,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET093METAR KBKW 011851Z AUTO 28014G21KT 10SM BKN015 OVC021 M03/M07 A2998 RMK AO2 SLP181 T10331067;,NE,4,mi,"TEMP, PRECIP, SNOW",2330,"MMTS, SRG, SNOWBOARD",37.76475,-81.19405,"BECKLEY VA HOSPITAL, WV",2007-03-09
72412003872,2010-01-01T14:51:00,37.78359,-81.12283,760.2,"BECKLEY RALEIGH CO AIRPORT, WV US",FM-15,7,29.99,17,25,T,,,,72,BKN:07 17 OVC:08 23,30.08,27.37,10,22,290,23,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12001/01/10 14:51:02 METAR KBKW 011951Z 29013G20KT 10SM BKN017 OVC023 M04/M08 A2999 RMK AO2 SNB07E21 SLP187 P0000 T10391083,NE,4,mi,"TEMP, PRECIP, SNOW",2330,"MMTS, SRG, SNOWBOARD",37.76475,-81.19405,"BECKLEY VA HOSPITAL, WV",2007-03-09
72412003872,2010-01-01T15:28:00,37.78359,-81.12283,760.2,"BECKLEY RALEIGH CO AIRPORT, WV US",FM-16,7,30,18,21,T,-SN:03 BR:1 |SN |,,,86,OVC:08 16,,27.37,1.75,20,310,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10001/01/10 15:28:02 SPECI KBKW 012028Z 31015KT 1 3/4SM -SN BR OVC016 M06/M08 A3000 RMK AO2 SNB19 P0000,NE,4,mi,"TEMP, PRECIP, SNOW",2330,"MMTS, SRG, SNOWBOARD",37.76475,-81.19405,"BECKLEY VA HOSPITAL, WV",2007-03-09
72412003872,2010-01-01T15:51:00,37.78359,-81.12283,760.2,"BECKLEY RALEIGH CO AIRPORT, WV US",FM-15,7,30.01,15,20,T,-SN:03 |SN |,-0.03,3,81,BKN:07 16 OVC:08 21,30.12,27.38,1.75,18,320,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET13301/01/10 15:51:02 METAR KBKW 012051Z 32011KT 1 3/4SM -SN BKN016 OVC021 M07/M09 A3001 RMK AO2 SNB19 SLP199 P0000 60000 T10671094 53011,NE,4,mi,"TEMP, PRECIP, SNOW",2330,"MMTS, SRG, SNOWBOARD",37.76475,-81.19405,"BECKLEY VA HOSPITAL, WV",2007-03-09
72412003872,2010-01-01T15:58:00,37.78359,-81.12283,760.2,"BECKLEY RALEIGH CO AIRPORT, WV US",FM-16,7,30.01,14,19,T,-SN:03 |SN |,,,79,OVC:08 19,,27.38,3,18,320,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET08701/01/10 15:58:02 SPECI KBKW 012058Z 32012KT 3SM -SN OVC019 M07/M10 A3001 RMK AO2 P0000,NE,4,mi,"TEMP, PRECIP, SNOW",2330,"MMTS, SRG, SNOWBOARD",37.76475,-81.19405,"BECKLEY VA HOSPITAL, WV",2007-03-09
72412003872,2010-01-01T16:09:00,37.78359,-81.12283,760.2,"BECKLEY RALEIGH CO AIRPORT, WV US",FM-16,7,30.02,16,19,T,-SN:03 |SN |,,,86,FEW:02 13 OVC:08 21,,27.39,1.75,18,340,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11201/01/10 16:09:02 SPECI KBKW 012109Z 34011KT 1 3/4SM -SN FEW013 OVC021 M07/M09 A3002 RMK AO2 VIS 3/4 RWY19 P0000,NE,4,mi,"TEMP, PRECIP, SNOW",2330,"MMTS, SRG, SNOWBOARD",37.76475,-81.19405,"BECKLEY VA HOSPITAL, WV",2007-03-09
72412003872,2010-01-01T16:16:00,37.78359,-81.12283,760.2,"BECKLEY RALEIGH CO AIRPORT, WV US",FM-16,7,30.02,16,19,T,-SN:03 BR:1 |SN |,,,86,FEW:02 1 BKN:07 11 OVC:08 21,,27.39,1,18,340,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10401/01/10 16:16:02 SPECI KBKW 012116Z 34012KT 1SM -SN BR FEW001 BKN011 OVC021 M07/M09 A3002 RMK AO2 P0000,NE,4,mi,"TEMP, PRECIP, SNOW",2330,"MMTS, SRG, SNOWBOARD",37.76475,-81.19405,"BECKLEY VA HOSPITAL, WV",2007-03-09
72412003872,2010-01-01T16:51:00,37.78359,-81.12283,760.2,"BECKLEY RALEIGH CO AIRPORT, WV US",FM-15,7,30.03,12,17,T,-SN:03 |SN |,,,80,FEW:02 1 BKN:07 11 OVC:08 26,30.14,27.4,1,16,320,23,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12101/01/10 16:51:02 METAR KBKW 012151Z 32014G20KT 1SM -SN FEW001 BKN011 OVC026 M08/M11 A3003 RMK AO2 SLP206 P0000 T10831111,NE,4,mi,"TEMP, PRECIP, SNOW",2330,"MMTS, SRG, SNOWBOARD",37.76475,-81.19405,"BECKLEY VA HOSPITAL, WV",2007-03-09
72412003872,2010-01-01T17:00:00,37.78359,-81.12283,760.2,"BECKLEY RALEIGH CO AIRPORT, WV US",FM-16,7,30.03,12,18,T,-SN:03 |SN |,,,79,FEW:02 1 BKN:07 16 OVC:08 26,,27.4,1.75,16,330,23,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10801/01/10 17:00:02 SPECI KBKW 012200Z 33015G20KT 1 3/4SM -SN FEW001 BKN016 OVC026 M08/M11 A3003 RMK AO2 P0000,NE,4,mi,"TEMP, PRECIP, SNOW",2330,"MMTS, SRG, SNOWBOARD",37.76475,-81.19405,"BECKLEY VA HOSPITAL, WV",2007-03-09
72412003872,2010-01-01T17:06:00,37.78359,-81.12283,760.2,"BECKLEY RALEIGH CO AIRPORT, WV US",FM-16,7,30.04,10,18,T,-SN:03 |SN |,,,73,FEW:02 1 SCT:04 11 OVC:08 29,,27.41,3,16,320,23,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET13201/01/10 17:06:02 SPECI KBKW 012206Z 32013G20KT 3SM -SN FEW001 SCT011 OVC029 M08/M12 A3004 RMK AO2 VIS 3/4 RWY19 CIG 020 RWY19 P0000,NE,4,mi,"TEMP, PRECIP, SNOW",2330,"MMTS, SRG, SNOWBOARD",37.76475,-81.19405,"BECKLEY VA HOSPITAL, WV",2007-03-09
72412003872,2010-01-01T17:13:00,37.78359,-81.12283,760.2,"BECKLEY RALEIGH CO AIRPORT, WV US",FM-16,7,30.04,12,18,T,-SN:03 |SN |,,,79,FEW:02 1 BKN:07 18 OVC:08 29,,27.41,1.5,16,340,20,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12201/01/10 17:13:02 SPECI KBKW 012213Z 34010G17KT 1 1/2SM -SN FEW001 BKN018 OVC029 M08/M11 A3004 RMK AO2 VIS 1/2 RWY19 P0000,NE,4,mi,"TEMP, PRECIP, SNOW",2330,"MMTS, SRG, SNOWBOARD",37.76475,-81.19405,"BECKLEY VA HOSPITAL, WV",2007-03-09
